XYZ (16012 points)
356713.051 5516865.500 10.098
332540.456 5573351.250 10.000
333464.253 5573031.800 10.000
332663.893 5570494.940 10.000
333108.950 5574001.050 10.000
331376.768 5568666.000 10.000
331891.950 5569546.250 10.000
330255.300 5567699.810 158.731
330250.762 5566459.020 160.127
329337.569 5565821.680 10.003
336228.629 5578511.390 10.000
334176.069 5585634.660 124.789
335628.035 5585986.320 10.000
333564.965 5586571.760 10.004
320967.346 5613474.460 10.003
322247.985 5614339.270 10.000
320641.600 5614560.530 10.000
332928.355 5593671.290 100.849
333666.893 5591800.910 10.000
333232.753 5595255.930 10.002
333079.285 5597148.930 10.003
333102.650 5599043.100 10.000
331068.766 5598818.420 10.000
321846.781 5640661.420 10.014
321850.000 5642700.000 13.335
319741.341 5643881.450 10.002
514181.134 5087358.890 4.894
515465.052 5087339.330 3.490
507932.000 5281404.000 2.000
507690.000 5281241.000 2.000
507229.000 5277203.000 29.664
508002.158 5276802.930 153.376
507887.643 5275781.470 163.666
508721.570 5275182.500 2.000
513623.079 5288620.750 168.742
512776.271 5287952.590 185.438
511908.542 5288154.320 127.162
511082.000 5287183.000 26.497
510346.940 5286984.180 47.354
509450.000 5287294.000 4.529
507832.000 5281640.000 2.000
514651.580 5289107.100 13.645
536804.000 5268957.000 12.258
537094.710 5267950.200 78.670
538174.060 5267547.700 71.767
539124.840 5266808.100 95.224
540204.730 5267541.900 182.614
541417.370 5267669.300 231.301
542572.220 5267586.600 221.040
543172.710 5268447.900 102.647
544256.000 5268529.000 5.036
546214.780 5271402.800 -0.070
546876.640 5271936.500 102.642
547665.500 5272341.000 72.971
548413.160 5272761.500 82.558
549188.320 5272950.800 31.385
530687.000 5274701.000 19.727
531166.390 5274265.000 31.234
531705.750 5274922.800 3.022
546104.480 5278834.200 5.000
546197.900 5279043.600 5.000
560754.330 5320690.500 1.399
560881.440 5320497.300 0.960
559993.150 5318562.000 2.164
560073.730 5318705.100 3.766
560167.390 5318826.000 2.260
560609.920 5321794.700 -0.310
560657.000 5321927.000 0.020
547239.630 5332628.100 34.147
546288.930 5332937.800 55.995
545316.390 5333318.000 52.408
544738.110 5332514.500 105.115
543835.320 5332447.400 109.977
543465.410 5331615.900 108.320
542385.290 5331506.400 67.002
541702.020 5330887.400 31.313
544861.290 5341115.400 2.190
545337.940 5340836.500 -0.904
545947.000 5340809.000 -1.262
546658.440 5340968.700 -2.905
544417.900 5341452.700 -0.591
544102.120 5341862.300 -1.271
547971.340 5342419.500 -0.530
547916.460 5342322.000 -0.530
547498.070 5356878.100 0.295
547689.750 5356904.100 -0.270
544820.850 5357597.100 -0.402
544767.230 5357771.300 -0.052
377006.381 5534044.970 10.035
375443.881 5533402.030 68.702
375164.696 5531551.360 24.333
373600.859 5530893.250 25.130
373018.572 5529286.620 65.897
372068.013 5528035.670 54.090
370735.740 5527713.860 44.784
369346.180 5527516.400 16.289
368583.444 5526398.710 47.614
366989.072 5526672.670 176.621
366039.962 5525110.760 256.375
365443.320 5523512.570 275.689
364144.903 5522722.160 271.542
362613.867 5522127.200 259.211
360988.319 5521598.970 205.571
360600.654 5519773.910 124.537
358892.090 5519242.640 82.581
357164.502 5518736.540 72.469
355413.429 5518263.870 10.000
334099.694 5574111.470 11.174
335031.282 5573360.680 10.000
333046.030 5569565.960 22.794
334165.520 5570048.750 10.000
333764.138 5575379.530 10.000
332919.482 5568512.520 10.000
331149.816 5567242.650 10.153
330699.019 5564923.010 182.067
331590.630 5565725.490 10.001
329879.988 5564008.850 10.068
334904.664 5586884.750 125.646
336079.064 5587387.070 10.001
334516.593 5587812.340 10.002
321757.948 5615357.420 10.000
322911.882 5616116.120 10.000
321236.470 5616372.990 10.000
334235.849 5593681.840 10.000
335151.223 5591657.040 10.000
334915.723 5590857.620 10.000
334628.086 5592469.390 10.875
331429.096 5600105.280 10.011
333180.505 5600935.820 10.000
329934.689 5600343.820 10.000
322542.641 5645081.350 202.622
323390.000 5643980.000 10.045
320881.309 5645390.120 10.221
514288.163 5086112.630 0.506
515524.066 5086078.860 1.626
507687.450 5281483.300 2.000
507200.559 5276346.300 151.897
506515.000 5276918.000 2.150
506917.151 5275382.780 154.781
507684.900 5274815.800 34.754
513854.540 5289737.000 150.312
512757.732 5289017.460 185.890
511812.186 5289095.840 104.109
511145.130 5288746.200 2.748
511165.000 5288013.000 23.359
510280.000 5287681.000 17.068
507640.900 5281621.200 2.039
507708.500 5281756.300 2.000
515065.000 5290004.000 3.786
536086.390 5268410.100 28.554
535919.000 5269234.000 0.153
536028.380 5267575.000 40.523
536634.100 5267116.900 94.456
537363.020 5266954.700 36.521
538085.480 5266639.700 22.404
538377.000 5265951.000 1.403
539289.000 5265439.000 23.004
540047.010 5266364.100 140.040
540988.300 5266728.900 208.954
541951.660 5266893.500 222.836
542899.350 5266488.300 193.477
543670.420 5267460.100 172.199
544851.000 5267411.000 6.965
547049.000 5271157.000 83.998
546803.290 5270598.000 2.842
547487.080 5271645.400 70.268
547941.000 5271895.000 72.140
548358.930 5272085.300 81.767
548988.430 5272139.600 66.961
549593.040 5272078.600 12.311
530491.000 5273599.000 12.367
531314.060 5273318.100 26.412
531789.000 5274064.000 4.676
546343.320 5278742.500 5.000
546428.270 5278956.400 5.000
560902.580 5320716.900 3.194
561027.910 5320525.400 1.306
560127.230 5318547.100 1.623
560201.050 5318658.500 4.461
560298.380 5318755.200 2.037
560757.130 5321820.800 -0.212
560811.000 5321954.000 0.533
547118.130 5333619.500 9.102
546201.930 5333926.800 4.073
545367.850 5334356.000 7.622
544427.420 5333969.800 25.833
544317.610 5333171.600 82.919
543374.010 5333472.900 90.969
542826.340 5332493.300 100.763
541759.090 5332479.900 64.493
541156.560 5331702.900 28.512
544351.050 5340969.300 -0.253
544748.260 5340570.400 -0.447
545342.970 5340248.500 -0.781
546111.670 5340178.800 -1.031
546973.000 5340134.000 -2.793
543825.840 5341254.900 -0.292
543146.900 5341679.300 -1.285
548098.020 5342338.900 -0.530
548043.510 5342242.600 -0.530
547467.080 5357126.400 0.434
547670.580 5357152.000 -0.245
544907.120 5357829.000 -0.930
544814.550 5358013.600 0.549
375778.082 5535504.020 10.000
374211.189 5534351.620 53.236
373601.480 5532792.000 10.534
372296.619 5531868.850 14.824
371827.987 5530551.360 68.525
371192.927 5529212.560 90.594
369531.019 5528923.690 54.751
367817.121 5528266.510 88.878
365895.229 5528223.170 204.734
365537.984 5526734.830 239.319
364624.124 5525891.680 247.984
364373.741 5524464.060 265.632
362888.309 5523939.430 245.815
361341.973 5523421.600 252.550
359735.044 5522921.250 208.303
359323.635 5521086.750 139.265
357627.986 5520593.180 98.518
355912.649 5520130.680 44.722
354179.904 5519720.880 10.446
334947.167 5574778.360 40.916
335691.070 5574421.830 10.001
333789.671 5569027.670 10.000
334557.569 5569095.720 10.000
335215.741 5569520.610 10.000
335315.363 5575825.850 10.000
334459.426 5568091.440 10.000
331170.650 5563369.430 147.135
332065.632 5564218.680 10.006
330052.457 5562399.510 16.335
335472.591 5588334.230 22.856
336517.942 5588791.680 10.000
334848.025 5589361.330 10.000
322837.553 5617133.280 10.000
324722.614 5615985.130 10.000
335720.171 5592500.290 10.000
336308.000 5590674.000 40.193
336249.454 5591605.070 10.005
335882.363 5589738.470 10.775
332159.676 5601795.200 10.000
324474.874 5645521.370 10.000
323141.171 5646866.870 202.693
321919.575 5646498.020 435.243
320867.195 5647127.780 38.854
515287.960 5084827.050 10.129
514346.160 5084855.210 8.155
506473.275 5276120.120 156.092
506089.617 5276627.470 2.148
506020.000 5277241.000 2.000
505962.378 5275533.330 162.716
506097.492 5274878.500 162.293
506694.490 5274337.600 2.000
514322.096 5290809.890 89.614
513335.855 5290706.020 174.542
512910.231 5289940.020 182.755
512042.493 5289835.000 149.344
511082.000 5289811.000 2.000
507564.700 5281734.600 2.028
507634.400 5281845.700 2.000
515339.230 5291192.800 2.000
535162.120 5268858.100 27.056
535192.000 5268083.000 5.145
534918.810 5269640.800 23.965
535338.000 5270174.000 4.594
535271.450 5267011.200 41.334
535957.710 5266613.100 52.539
536665.800 5266290.600 94.567
537265.000 5265906.000 0.527
539597.250 5264665.700 31.576
538844.000 5264883.000 7.510
540080.640 5265411.400 81.558
540871.470 5265701.300 145.701
541775.650 5266013.800 221.607
542410.660 5265463.200 215.322
543306.270 5265412.600 192.693
544041.960 5266402.700 169.836
545156.000 5266270.000 7.414
547543.000 5270766.000 56.242
547665.930 5271220.200 57.961
547432.000 5270404.000 17.291
548126.000 5271489.000 68.802
548643.420 5271674.400 71.850
549045.990 5271445.000 54.937
549481.630 5271550.700 16.334
530979.720 5272517.900 24.416
530362.480 5272436.800 12.627
531789.000 5272362.000 10.962
531984.090 5273334.200 0.000
546582.160 5278650.800 5.000
546658.630 5278869.200 5.000
561051.040 5320742.100 4.212
561174.980 5320549.900 0.091
560242.000 5318483.000 1.346
560311.540 5318615.700 5.491
560421.690 5318671.700 1.546
560905.480 5321818.700 -0.550
560956.000 5321936.000 -0.307
546971.250 5334608.400 -1.241
546252.670 5334936.300 3.871
545471.000 5335311.600 0.990
544577.820 5334920.600 3.088
543643.000 5334540.700 28.196
542675.520 5334299.500 73.981
542259.440 5333380.500 92.863
541174.510 5333363.800 53.965
540637.690 5332553.500 27.824
544005.890 5340504.400 -0.121
544534.670 5339970.900 -0.410
545303.440 5339530.800 -1.003
546279.000 5339566.600 -1.516
547122.300 5339473.700 -1.931
543369.000 5340855.000 -0.060
542482.770 5341344.100 0.051
542498.860 5342383.000 -1.250
548223.540 5342256.500 -0.530
548169.190 5342161.100 -0.530
547615.810 5357394.800 -0.294
547406.080 5357369.500 0.792
544934.650 5358078.300 -0.717
544839.220 5358261.200 1.038
373481.517 5535632.680 32.273
374390.988 5536690.550 10.014
372465.865 5534357.200 12.302
371549.022 5533147.790 12.316
370668.358 5531821.840 25.498
370063.638 5530403.270 52.674
368366.072 5530067.900 60.035
366763.222 5529790.420 147.912
365278.768 5529782.420 180.256
364292.770 5528955.200 213.555
364002.399 5527428.290 208.187
363240.965 5525714.240 177.966
361724.707 5525249.700 179.907
360145.506 5524751.580 241.489
358524.357 5524275.250 231.671
358079.844 5522437.190 157.040
356393.126 5521978.040 102.008
354683.976 5521557.820 44.505
352954.973 5521185.120 11.465
336293.633 5575337.590 10.000
337195.565 5574818.780 10.000
335369.300 5568859.310 10.000
336231.530 5569680.320 10.000
336585.048 5570301.920 10.000
336869.854 5576260.660 10.000
331361.592 5562026.690 166.057
332794.121 5562785.960 10.000
330300.000 5560800.000 10.330
337275.967 5590137.430 10.003
324586.907 5617580.790 10.000
326477.466 5616675.480 10.013
337260.000 5591680.000 70.249
324248.364 5647259.140 10.000
323388.241 5648946.760 10.046
322110.000 5647810.000 363.393
320728.625 5648854.160 349.685
319164.177 5647944.840 10.005
514350.748 5083599.260 8.862
515287.421 5083546.360 9.902
505755.374 5276130.150 99.657
505636.122 5276699.610 2.000
505583.021 5277131.250 2.000
505539.000 5277436.000 2.000
505152.385 5275674.710 126.731
505213.878 5274981.400 163.965
505614.116 5274150.980 147.057
506161.730 5273386.500 2.000
514590.040 5291846.300 111.413
513595.640 5291654.500 160.898
512628.820 5291436.400 80.649
512357.332 5290608.310 171.922
511345.490 5290564.580 120.951
510252.000 5290641.000 14.767
507492.800 5281821.700 2.000
507564.700 5281932.800 2.000
515571.000 5292185.000 4.664
534263.000 5269263.000 3.254
534357.000 5268572.000 5.028
534556.000 5267426.000 9.938
534579.500 5270454.400 14.292
534031.000 5270039.000 11.776
534777.000 5271272.000 0.522
534663.000 5266188.000 7.872
535304.730 5265964.200 39.809
536034.890 5265703.700 107.029
536724.160 5265385.600 113.511
537523.000 5265251.000 0.058
538794.000 5264046.000 6.651
539885.490 5263876.900 20.570
540529.970 5264712.700 58.939
541528.060 5264879.800 137.649
542517.780 5264487.300 212.100
543416.360 5264236.300 199.632
544271.970 5265257.300 177.532
545238.000 5265027.000 23.357
547978.000 5270375.000 18.076
548020.500 5270692.200 29.059
548013.250 5271048.600 54.879
548328.020 5271136.100 54.342
548602.400 5271294.500 60.103
548867.580 5271047.900 38.271
549122.860 5270993.200 20.027
549388.250 5271108.200 26.154
530636.000 5271446.000 0.000
531317.860 5271687.600 51.193
531985.000 5271321.000 3.170
546721.970 5278717.600 5.000
546821.000 5278559.000 5.000
546889.000 5278782.000 5.000
561199.690 5320765.700 2.205
561323.740 5320555.600 -0.254
560403.950 5318534.600 4.785
560354.080 5318408.300 1.455
560549.520 5318595.200 3.164
561053.400 5321801.600 0.263
561100.000 5321873.000 -0.327
547218.570 5335539.800 -2.054
546324.980 5335879.800 2.578
545561.130 5336174.000 0.011
544783.200 5335877.300 0.798
543867.090 5335562.100 5.881
542998.240 5335271.700 18.325
542046.950 5335086.300 42.044
541650.300 5334233.600 77.988
540657.610 5334229.600 40.092
540057.970 5333356.900 14.522
543485.000 5339841.000 0.321
544247.800 5339336.800 -0.117
544935.650 5338734.500 -0.734
545796.010 5338917.300 -1.548
546562.940 5339044.500 -2.063
547231.000 5338993.000 -1.947
542655.010 5340423.000 0.415
541667.710 5341743.000 -0.739
541750.290 5340838.200 0.024
541668.580 5342606.900 -1.349
548348.040 5342172.500 -0.530
548292.770 5342076.400 -0.530
547540.650 5357632.100 -0.314
547335.270 5357610.100 1.297
544965.110 5358327.000 -0.463
544879.800 5358506.300 0.734
372512.005 5537076.030 109.730
371518.981 5535810.830 104.512
373686.343 5538335.340 10.011
370551.131 5534521.520 19.271
369681.503 5533158.030 10.236
368947.807 5531675.420 17.028
367263.078 5531440.520 60.784
365565.532 5531203.630 113.867
363809.541 5530624.270 193.694
362732.442 5528894.660 173.065
362248.957 5527069.240 108.616
360593.726 5526557.710 157.978
358974.256 5526105.500 213.256
357344.180 5525653.130 232.075
356869.339 5523816.250 184.033
355183.846 5523384.750 112.538
353461.817 5522990.660 45.343
351718.103 5522639.290 10.255
337696.858 5575806.240 40.258
338707.336 5575187.050 10.000
336952.749 5569891.800 10.000
337673.965 5570103.290 10.000
338287.691 5577048.730 10.000
331455.139 5560829.220 152.964
332495.012 5561399.990 10.000
333749.742 5561511.400 10.000
330920.000 5559740.000 44.945
338485.419 5591291.390 99.765
338628.716 5590063.230 10.184
325720.000 5618910.000 12.312
327120.406 5618469.980 10.018
338436.031 5592807.250 143.712
336914.639 5592472.780 10.008
322110.000 5650190.000 10.624
320830.000 5650450.000 415.739
319600.000 5649750.000 458.757
318171.039 5649504.320 10.000
514823.659 5082412.290 11.480
515940.857 5082450.280 2.403
505208.480 5276288.680 2.289
505338.175 5276975.870 2.000
505194.461 5276708.050 2.000
505255.000 5277308.000 2.000
504701.000 5276110.000 3.366
504250.000 5275419.000 18.652
504600.727 5274342.110 165.427
505061.189 5273255.620 167.345
505960.310 5272306.400 18.775
514909.400 5292790.000 124.760
513928.190 5292632.200 137.792
512706.110 5292340.000 2.341
511699.920 5291934.000 5.869
511783.364 5291193.460 118.568
510900.940 5291400.900 33.329
510020.510 5291786.500 9.756
507416.500 5281913.200 2.000
507499.300 5282015.600 2.000
515828.000 5293324.000 2.397
533846.000 5270929.000 14.457
533993.000 5271811.000 5.609
534601.000 5265088.000 12.326
535431.300 5265130.800 22.450
536103.820 5264777.600 91.109
536916.540 5264566.300 119.642
537688.000 5264349.000 62.944
538210.000 5263506.000 90.396
539124.000 5263370.000 45.522
540272.000 5263072.000 57.509
540880.330 5263873.500 63.051
541765.300 5263874.800 138.883
542512.500 5263243.600 213.428
543586.500 5263075.600 200.431
544354.750 5264069.400 194.915
545204.860 5263869.300 13.037
548266.000 5270308.000 19.961
548017.060 5270108.700 19.659
548268.870 5270482.200 20.649
548300.360 5270798.800 26.122
548603.000 5270901.900 33.080
548874.010 5270681.900 29.055
